Date,Time,Event,Details
"2025-06-30","13:40:53","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:40:53","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:40:53","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:40:53","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:40:53","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:40:53","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:40:53","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:40:53","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:40:53","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:40:53","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:41:12","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:41:13","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:41:13","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:41:13","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:41:13","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:41:13","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:41:13","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:41:13","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:41:13","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:41:13","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:41:13","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:41:17","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:41:17","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:41:17","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:41:17","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:41:19","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:41:19","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:41:19","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:41:19","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:41:19","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:41:19","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:41:19","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:41:19","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:41:19","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:41:19","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:41:19","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:42:14","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:42:14","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:42:14","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:42:14","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:42:14","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:42:14","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:42:14","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:42:14","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:42:14","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:42:15","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:42:15","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:42:23","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:42:23","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:42:25","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:42:25","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:42:25","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:42:25","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:42:25","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:42:25","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:42:25","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:42:25","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:42:25","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:42:25","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:42:25","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:42:50","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:42:50","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:42:50","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:42:50","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:42:50","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:42:50","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:42:50","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:42:50","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:42:50","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:42:51","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:42:51","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:42:54","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:42:54","DB_DISCONNECT","Shutting down primary DuckDB connection"
"2025-06-30","13:42:56","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:42:56","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:42:56","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:42:56","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:42:56","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:42:56","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:42:56","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:42:56","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:42:56","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:42:56","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:42:56","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:46:00","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:46:00","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:46:00","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:46:00","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:46:00","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:46:00","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:46:00","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:46:00","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:46:00","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:46:00","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:46:00","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:46:33","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:46:33","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:46:33","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:46:33","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:46:33","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:46:33","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:46:33","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:46:33","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:46:33","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:46:34","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:46:34","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:51:22","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:51:22","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:51:22","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:51:22","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:51:22","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:51:22","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:51:22","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:51:22","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:51:22","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:51:22","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:51:22","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:52:13","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:52:13","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:52:13","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:52:13","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:52:13","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:52:13","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:52:13","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:52:13","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:52:13","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:52:14","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:52:14","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:56:05","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:56:05","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:56:05","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:56:05","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:56:05","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:56:05","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:56:05","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:56:05","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:56:05","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:56:06","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:56:06","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:58:49","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:58:49","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:58:49","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:58:49","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:58:49","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:58:49","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:58:49","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:58:49","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:58:49","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:58:50","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:58:50","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","13:59:19","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","13:59:19","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","13:59:19","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","13:59:19","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","13:59:19","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","13:59:19","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","13:59:19","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","13:59:19","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","13:59:19","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","13:59:19","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","13:59:19","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","14:02:54","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","14:02:54","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","14:02:55","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","14:02:55","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","14:02:55","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","14:02:55","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","14:02:55","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","14:02:55","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","14:02:55","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","14:02:55","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","14:02:55","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","14:17:52","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","14:17:52","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","14:17:53","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","14:17:53","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","14:17:53","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","14:17:53","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","14:17:53","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","14:17:53","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","14:17:53","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","14:17:53","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","14:17:53","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","14:21:22","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","14:21:23","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","14:21:23","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","14:21:23","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","14:21:23","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
"2025-06-30","14:21:23","GT_EMAILS_AGGREGATED","Aggregated 1 unique GT emails"
"2025-06-30","14:21:23","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_BH': users before=2, after=3"
"2025-06-30","14:21:23","GT_GROUP_EXPANDED","Group 'GenomeTechnologies_Group_CT': users before=0, after=1"
"2025-06-30","14:21:23","OTC_INIT","Initialized OTC storage; codes expire in 300 seconds"
"2025-06-30","14:21:23","[LOG READ]","Reading log: SequencingMetrics_log.csv"
"2025-06-30","14:21:23","[LOG READ]","Reading log: DashboardMetrics_log.csv"
"2025-06-30","14:23:38","DB_CONNECT_START","Connecting to DuckDB at /Users/lawalr/Library/CloudStorage/Box-Box/GT-Analyses/Rshiny/duckDB/GTdashboardMetrics.duckdb"
"2025-06-30","14:23:39","DB_CONNECT_OK","Primary DuckDB connection established"
"2025-06-30","14:23:39","INIT","Loaded GTdashboardMetrics.duckdb with 15 apps."
"2025-06-30","14:23:39","GROUPS_INIT","Found 59 valid groups"
"2025-06-30","14:23:39","GT_GROUPS_FOUND","GenomeTechnologies groups: GenomeTechnologies_Group_BH, GenomeTechnologies_Group_CT"
